Epoch JD,Date UTC,Semi-major axis au,Eccentricity,Inclination degrees,Longitude of asc. node degrees,Argument of periapsis degrees,Mean Anomaly degrees,True Anomaly degrees
2458617.5,2019-05-14 00:00:00,1.3249078289092,0.25576289053711,1.0775118110182,317.0923219284,177.47958233351,299.88420349434,270.99909806869
2458618.5,2019-05-15 00:00:00,1.3249082892479,0.25576275547964,1.0775118082359,317.0923145766,177.47949397133,300.53056116879,271.72322450806
2458619.5,2019-05-16 00:00:00,1.3249087360986,0.25576262460648,1.0775118070824,317.09230633137,177.47940863168,301.17691660877,272.45202117972
2458620.5,2019-05-17 00:00:00,1.3249091682539,0.25576249747165,1.0775118080119,317.0922970484,177.47932663008,301.82326964888,273.18553107838
2458621.5,2019-05-18 00:00:00,1.3249095844583,0.25576237354283,1.0775118115874,317.09228658399,177.47924827687,302.46962012273,273.92379693199
2458622.5,2019-05-19 00:00:00,1.3249099834408,0.25576225220344,1.0775118184792,317.09227480059,177.47917386559,303.11596786863,274.66686116968
2458623.5,2019-05-20 00:00:00,1.3249103639557,0.25576213276174,1.0775118294554,317.09226157315,177.47910365981,303.76231273647,275.41476588874
2458624.5,2019-05-21 00:00:00,1.3249107248323,0.2557620144673,1.0775118453645,317.09224679598,177.47903787916,304.40865459531,276.16755282013
2458625.5,2019-05-22 00:00:00,1.3249110650256,0.25576189653385,1.0775118671089,317.09223038942,177.47897668622,305.05499334093,276.92526329169
2458626.5,2019-05-23 00:00:00,1.3249113836671,0.2557617781683,1.0775118956122,317.09221230554,177.47892017552,305.70132890261,277.68793818822
2458627.5,2019-05-24 00:00:00,1.3249116801089,0.25576165860321,1.0775119317813,317.09219253238,177.47886836613,306.34766124843,278.45561790791
2458628.5,2019-05-25 00:00:00,1.3249119539499,0.25576153712874,1.077511976468,317.09217109518,177.47882120038,306.99399038739,279.22834231346
2458629.5,2019-05-26 00:00:00,1.3249122050496,0.25576141312145,1.0775120304342,317.09214805561,177.478778547,307.64031636938,280.0061506792
2458630.5,2019-05-27 00:00:00,1.3249124335184,0.25576128606618,1.0775120943252,317.09212350766,177.47874021081,308.28663928153,280.78908163288
2458631.5,2019-05-28 00:00:00,1.3249126396885,0.25576115556888,1.0775121686534,317.09209757124,177.47870594713,308.93295924188,281.57717309323
2458632.5,2019-05-29 00:00:00,1.3249128240712,0.25576102135939,1.0775122537956,317.09207038429,177.47867547878,309.57927639117,282.37046220432
2458633.5,2019-05-30 00:00:00,1.3249129873041,0.25576088328506,1.0775123500009,317.09204209432,177.47864851396,310.22559088387,283.16898526777
2458634.5,2019-05-31 00:00:00,1.3249131300962,0.25576074129692,1.0775124574084,317.09201285025,177.47862476316,310.8719028793,283.9727776736
2458635.5,2019-06-01 00:00:00,1.3249132531744,0.25576059543047,1.0775125760724,317.09198279525,177.47860395366,311.5182125335,284.78187383034
2458636.5,2019-06-02 00:00:00,1.3249133572373,0.25576044578407,1.0775127059898,317.09195206118,177.47858584081,312.16451999275,285.59630709515
2458637.5,2019-06-03 00:00:00,1.3249134429189,0.25576029249709,1.0775128471278,317.09192076478,177.47857021519,312.8108253888,286.41610970382
2458638.5,2019-06-04 00:00:00,1.324913510765,0.25576013573014,1.0775129994484,317.09188900576,177.47855690617,313.4571288362,287.24131270094
2458639.5,2019-06-05 00:00:00,1.3249135612184,0.2557599756482,1.0775131629279,317.09185686636,177.47854578227,314.10343043113,288.07194586959
2458640.5,2019-06-06 00:00:00,1.3249135946105,0.25575981240663,1.0775133375743,317.09182441171,177.47853675015,314.74973025106,288.90803765974
2458641.5,2019-06-07 00:00:00,1.324913611165,0.25575964614146,1.0775135234359,317.09179169161,177.47852975059,315.39602835623,289.74961511644
2458642.5,2019-06-08 00:00:00,1.3249136110028,0.25575947696267,1.0775137206076,317.09175874241,177.4785247544,316.04232479105,290.5967038059
2458643.5,2019-06-09 00:00:00,1.3249135941513,0.25575930495035,1.0775139292316,317.09172558937,177.47852175763,316.68861958622,291.44932774024
2458644.5,2019-06-10 00:00:00,1.3249135605564,0.25575913015304,1.0775141494963,317.09169224895,177.47852077676,317.33491276084,292.30750930042
2458645.5,2019-06-11 00:00:00,1.3249135100936,0.25575895258792,1.0775143816309,317.09165873113,177.47852184409,317.98120432455,293.1712691573
2458646.5,2019-06-12 00:00:00,1.3249134425808,0.25575877224225,1.0775146258984,317.09162504155,177.47852500356,318.62749427951,294.04062619084
2458647.5,2019-06-13 00:00:00,1.3249133577894,0.25575858907562,1.0775148825882,317.09159118337,177.47853030704,319.2737826222,294.91559740759
2458648.5,2019-06-14 00:00:00,1.324913255455,0.25575840302276,1.0775151520055,317.09155715903,177.47853781109,319.92006934503,295.79619785639
2458649.5,2019-06-15 00:00:00,1.3249131352871,0.25575821399669,1.077515434461,317.09152297169,177.4785475742,320.56635443767,296.68244054255
2458650.5,2019-06-16 00:00:00,1.324912996978,0.25575802189198,1.07751573026,317.0914886266,177.47855965444,321.21263788825,297.57433634061
